TIME;SELECTED TURBINE SPEED;1r;2r;3r;4r;potencia
25/02/2023 16:50;3600,6284;46,246635;48,02161;0,9858172;51,34179;183,76337
25/02/2023 17:00;3601,601;46,919487;48,61459;1,0192436;50,915268;184,953
25/02/2023 17:10;3598,4758;46,457104;48,332714;0,99669397;50,18696;186,67516
25/02/2023 17:20;3599,6633;46,026386;47,906307;0,9632828;49,9942;187,49297
25/02/2023 17:30;3599,4912;45,657616;48,31149;0,8979636;50,309868;187,8343
25/02/2023 17:40;3601,357;45,327736;48,788242;0,97464216;50,701218;188,65282
25/02/2023 17:50;3600,7488;44,910988;48,615135;0,95650214;51,541195;188,7647
25/02/2023 18:00;3599,8;45,907505;48,443043;0,9358447;51,207413;189,05824
25/02/2023 18:10;3598,8992;45,830368;48,852753;0,9280653;51,701958;189,01344
25/02/2023 18:20;3598,4773;46,296066;48,738823;0,9070992;51,95118;189,38448
25/02/2023 18:30;3599,9758;46,43609;49,094837;0,9115081;50,774647;189,49892
25/02/2023 18:40;3600,9087;46,29476;48,233013;0,9982402;50,41276;189,43398
25/02/2023 18:50;3598,835;45,494812;49,258255;0,9234904;50,715485;189,61543
25/02/2023 19:00;3599,6084;45,850502;48,723995;0,91365975;50,443123;189,42128
25/02/2023 19:10;3600,8884;46,353123;49,07441;0,99347186;51,05355;189,81116
25/02/2023 19:20;3600,3801;46,376507;48,828415;0,9671863;49,700184;189,75226
25/02/2023 19:30;3599,9163;45,79665;48,255913;0,9754479;50,371014;189,7432
25/02/2023 19:40;3601,19;46,170544;48,712288;0,90420175;50,074036;190,17728
25/02/2023 19:50;3601,027;46,870834;48,51708;0,9537291;50,029594;190,07767
25/02/2023 20:00;3600,254;46,865067;48,313076;0,86457455;49,877487;190,30998
25/02/2023 20:10;3599,4243;46,460133;48,33307;0,9705079;49,69901;190,22813
25/02/2023 20:20;3598,631;46,801674;47,5249;0,9607077;49,08723;190,06375
25/02/2023 20:30;3600,5146;46,485672;48,105465;0,9747612;49,505886;190,49202
25/02/2023 20:40;3601,1228;46,585327;48,74965;0,94696635;49,677086;190,4269
25/02/2023 20:50;3600,742;46,3113;48,36199;0,9366451;49,141098;190,64091
25/02/2023 21:00;3600,0828;46,67895;48,181057;0,99852705;48,81254;190,4907
25/02/2023 21:10;3598,5903;47,2079;47,931465;0,9823685;50,02967;190,33195
25/02/2023 21:20;3597,9907;46,220337;47,9969;0,96353954;48,691357;189,90094
25/02/2023 21:30;3600,202;46,30458;48,51589;0,9482951;49,422268;189,9102
25/02/2023 21:40;3601,5376;47,056423;48,55994;0,91259956;49,605907;190,35294
25/02/2023 21:50;3599,9138;46,114468;48,388264;0,91461426;49,38522;189,96382
25/02/2023 22:00;3600,5178;46,32008;49,11571;0,9268304;49,323112;190,00407
25/02/2023 22:10;3600,067;47,18663;48,51081;0,99585813;49,440777;190,24132
25/02/2023 22:20;3600,4126;46,728497;49,023575;0,9187481;49,559734;190,13805
25/02/2023 22:30;3599,959;46,197594;48,7821;0,96442807;49,785545;190,29752
25/02/2023 22:40;3601,8728;46,764675;49,66085;0,9107512;49,76204;189,78746
25/02/2023 22:50;3601,4458;46,397438;49,456734;0,89577156;49,97864;190,03738
25/02/2023 23:00;3599,4717;45,979153;48,145756;0,96104306;48,56373;190,10188
25/02/2023 23:10;3600,2185;47,069984;48,928547;0,9684482;47,86831;190,06541
25/02/2023 23:20;3600,912;46,87572;48,930305;1,0029066;48,023045;190,35237
25/02/2023 23:30;3600,4836;46,910507;48,69329;0,9472216;48,0851;190,18523
25/02/2023 23:40;3601,3572;46,247288;47,998985;0,97586864;48,730522;190,28355
25/02/2023 23:50;3600,5977;47,053387;48,677563;0,96293336;49,671165;190,04623
26/02/2023 00:00;3599,5405;46,24099;48,817444;1,0072796;49,302246;189,92464
26/02/2023 00:10;3600,8284;47,071514;48,951363;0,9518937;49,15219;190,2556
26/02/2023 00:20;3601,0913;47,463825;48,532112;0,9709676;47,843807;190,13239
26/02/2023 00:30;3601,4417;46,722652;48,789017;0,9607802;48,088585;190,38536
26/02/2023 00:40;3599,9736;46,684013;48,54745;0,9454667;48,602367;190,49217
26/02/2023 00:50;3600,9753;46,63106;48,693043;0,98115957;48,75262;190,488
26/02/2023 01:00;3601,2322;46,266037;48,75772;0,93174595;49,141136;190,7384
26/02/2023 01:10;3600,1858;47,26262;48,412224;1,0185665;49,185413;190,42682
26/02/2023 01:20;3600,241;46,829678;48,927372;0,909226;48,344604;190,75719
26/02/2023 01:30;3599,621;47,3965;48,70437;0,9622158;47,677223;190,66316
26/02/2023 01:40;3598,354;46,86944;48,388634;0,94087243;48,35411;190,4387
26/02/2023 01:50;3598,2307;46,56494;48,19237;0,9381657;47,73069;190,75314
26/02/2023 02:00;3597,407;46,77986;48,233753;1,0427359;48,581944;190,63521
26/02/2023 02:10;3599,5605;46,90028;48,736706;0,93682855;48,252186;190,92822
26/02/2023 02:20;3601,634;46,78114;49,02053;0,9199448;47,870815;190,96216
26/02/2023 02:30;3600,0251;46,95262;48,630955;0,91842955;47,920033;190,50046
26/02/2023 02:40;3601,0444;46,260555;48,68762;0,914779;47,863506;190,68779
26/02/2023 02:50;3600,9722;46,47554;48,505474;0,943412;48,246258;190,46266
26/02/2023 03:00;3599,7632;46,390213;48,540436;0,91147953;48,163834;190,34634
26/02/2023 03:10;3600,7642;47,14245;49,198147;0,9455453;48,15971;190,31418
26/02/2023 03:20;3601,568;46,9371;48,295746;0,9028467;48,7687;190,22325
26/02/2023 03:30;3602,303;46,761196;48,41688;0,91741633;48,555065;190,51115
26/02/2023 03:40;3600,4282;46,888992;49,22729;0,9484641;48,020023;190,24414
26/02/2023 03:50;3600,652;46,876163;48,406616;0,98709637;48,35242;190,49818
26/02/2023 04:00;3599,3818;47,496273;48,61334;0,9134007;48,239567;190,67297
26/02/2023 04:10;3599,9443;46,402447;49,13706;0,9363486;48,350872;190,4567
26/02/2023 04:20;3600,512;47,4455;48,79441;0,8961347;48,742954;190,56134
26/02/2023 04:30;3600,5103;46,219086;48,836823;0,87981105;48,54467;190,47185
26/02/2023 04:40;3602,1802;46,811256;48,300533;0,92857647;48,89962;190,59949
26/02/2023 04:50;3600,2139;46,442238;48,230133;1,0139554;48,719467;190,47433
26/02/2023 05:00;3601,326;46,833427;48,22318;0,94189405;49,08711;190,3024
26/02/2023 05:10;3601,5085;46,817265;48,148224;0,9460321;49,56098;190,28465
26/02/2023 05:20;3601,4268;46,490208;48,85175;0,9036181;49,051613;190,402
26/02/2023 05:30;3602,691;47,2291;49,26574;0,9475069;49,66508;190,68105
26/02/2023 05:40;3601,0132;46,444355;48,731144;0,94292176;49,464787;190,78726
26/02/2023 05:50;3602,447;46,619602;48,76682;0,970448;48,43946;190,88135
26/02/2023 06:00;3602,6514;46,525364;49,44212;1,0065559;48,541073;191,04599
26/02/2023 06:10;3602,3962;46,22717;49,236;0,9467718;48,329575;191,12126
26/02/2023 06:20;3601,3125;46,732113;48,847046;0,952242;48,72468;190,93538
26/02/2023 06:30;3601,7993;46,610466;49,18602;0,9642869;49,23879;190,99068
26/02/2023 06:40;3599,786;46,662018;49,86817;0,94883716;48,86887;190,41435
26/02/2023 06:50;3599,966;47,276077;48,711468;0,9258648;48,97691;190,46754
26/02/2023 07:00;3599,554;46,414955;48,94108;0,9560982;49,226467;190,33015
26/02/2023 07:10;3598,9346;46,643356;48,740032;0,8897668;48,940212;189,931
26/02/2023 07:20;3600,8845;46,237488;48,58583;0,87682086;49,312298;190,09662
26/02/2023 07:30;3601,4521;46,00249;48,39117;0,9658083;49,004536;189,95114
26/02/2023 07:40;3601,5964;46,869564;48,731224;0,9511605;49,190132;189,77191
26/02/2023 07:50;3600,3977;46,400337;49,099365;0,931947;49,71147;189,12555
26/02/2023 08:00;3599,9133;46,75551;48,56322;0,9091627;48,914944;189,06837
26/02/2023 08:10;3600,1545;46,078354;48,0413;0,92464596;49,424656;189,42117
26/02/2023 08:20;3599,827;52,27672;48,86245;0,9198216;48,435036;56,197834
26/02/2023 08:30;3600,6108;58,27887;51,50625;0,8935684;51,980595;1,228891
26/02/2023 08:40;3601,4543;59,28976;54,736473;0,9343637;54,12295;22,640053
26/02/2023 08:50;3602,5984;57,571064;54,906322;0,94159573;53,97721;35,3309
26/02/2023 09:00;3602,5366;55,306107;54,835114;0,971137;55,028503;39,326725
26/02/2023 09:10;3600,9202;54,79396;55,35922;0,9979064;56,318836;51,62111
26/02/2023 09:20;3599,273;53,948956;55,768032;0,95661354;56,442883;56,568386
26/02/2023 09:30;3599,7146;53,792957;56,138836;0,92822474;56,748753;56,126556
26/02/2023 09:40;3600,7407;53,50002;57,354;0,8996609;56,769604;55,760075
26/02/2023 09:50;3599,489;53,695343;56,82235;0,9922126;56,964073;55,478146
26/02/2023 10:00;3599,5063;54,30345;57,746124;0,95278376;57,018425;55,328102
26/02/2023 10:10;3598,1812;53,022133;57,65565;0,98207974;57,525303;55,204998
26/02/2023 10:20;3600,0186;53,422943;58,101585;0,96188194;56,946117;55,052723
26/02/2023 10:30;2474,6797;39,443386;44,831596;0,9207479;45,69961;26,991676
26/02/2023 10:40;275,8542;22,107302;21,093952;0,93827635;25,72592;0
26/02/2023 10:50;125,6992;20,49137;19,85061;0,940027;24,25168;0
26/02/2023 11:00;121,984665;20,220425;20,001217;0,9324128;23,70091;0
26/02/2023 11:10;122,04617;20,039898;19,211771;0,9446755;23,9355;0
26/02/2023 11:20;122,059395;18,777401;19,467169;0,9152456;23,52752;0
26/02/2023 11:30;122,00058;19,095528;18,796654;0,95328313;23,957138;0
26/02/2023 11:40;122,01572;18,59579;18,45637;1,0421084;23,910755;0
26/02/2023 11:50;121,96589;18,131292;18,659912;0,9300578;24,579737;0
26/02/2023 12:00;121,94143;18,376602;18,431007;1,0025129;23,858175;0
26/02/2023 12:10;121,980156;17,992083;18,434074;0,88596946;23,372532;0
26/02/2023 12:20;122,00842;18,34925;18,809889;0,95750093;23,45093;0
26/02/2023 12:30;122,030754;17,752245;18,243067;0,9313507;23,88172;0
26/02/2023 12:40;122,04256;18,364456;18,658834;0,93369883;23,531515;0
26/02/2023 12:50;122,0087;18,555944;19,45086;0,94716287;23,462132;0
26/02/2023 13:00;121,97808;18,312727;19,031282;0,9939343;23,54197;0
26/02/2023 13:10;122,01277;18,436424;19,24368;0,93258864;24,017784;0
26/02/2023 13:20;122,04459;18,285528;19,394787;0,9515176;23,77037;0
26/02/2023 13:30;121,969315;18,528633;19,242426;0,91176295;23,21254;0
26/02/2023 13:40;121,96446;18,200891;19,20034;0,9268613;24,642284;0
26/02/2023 13:50;122,00222;17,984533;19,621367;1,0067242;23,993694;0
26/02/2023 14:00;122,02583;18,834959;18,884237;0,9547019;23,107622;0
26/02/2023 14:10;121,97257;18,061417;19,866232;0,9430851;23,85974;0
26/02/2023 14:20;122,001396;18,397713;19,186333;0,9106696;23,876017;0
26/02/2023 14:30;121,994026;18,397766;19,322319;0,9734851;24,37107;0
26/02/2023 14:40;122,003975;18,303425;19,41695;0,9681831;23,5349;0
26/02/2023 14:50;122,05719;18,660387;19,787983;0,98887414;24,014408;0
26/02/2023 15:00;367,52084;18,552034;20,245247;0,8690552;25,815159;-0,6815405
26/02/2023 15:10;1272,3632;22,770905;30,660086;0,8685489;30,265188;-4,2625194
26/02/2023 15:20;3517,0396;59,10572;53,199615;0,9259789;41,30571;0,12665352
26/02/2023 15:30;3599,571;52,195076;47,06455;0,99321973;43,72696;11,89913
26/02/2023 15:40;3598,9666;50,044846;46,088486;0,93931973;46,638844;30,220638
26/02/2023 15:50;3599,382;49,686764;48,71939;0,9337377;50,30002;41,67055
26/02/2023 16:00;3599,5461;50,14557;48,058514;0,8869476;50,852337;50,947105
26/02/2023 16:10;3601,7793;52,459545;49,229626;0,89027804;53,47131;54,619698
26/02/2023 16:20;3599,3547;53,488037;50,266502;0,9601359;54,333096;54,84432
26/02/2023 16:30;3599,022;54,151752;50,926743;0,9565296;56,298565;55,177322
26/02/2023 16:40;3600,1492;54,62958;51,580013;0,90394086;57,66886;58,722477
26/02/2023 16:50;3599,3538;54,82655;50,37816;0,9166304;58,82161;74,279305
26/02/2023 17:00;3599,809;55,79538;50,1777;0,96842533;58,699554;85,370735
26/02/2023 17:10;3599,6533;54,874954;49,8438;0,8934757;59,01045;95,66575
26/02/2023 17:20;3600,3704;52,25911;47,14813;0,92176497;59,658356;109,77169
26/02/2023 17:30;3600,0022;50,198162;45,25294;0,98057586;59,257427;119,43585
26/02/2023 17:40;3599,6284;49,111088;44,499542;0,90729034;58,086517;119,73234
26/02/2023 17:50;3599,3713;48,843235;44,344173;0,90195173;59,364708;119,769936
26/02/2023 18:00;3600,9915;48,092476;43,87252;0,97897476;59,763462;119,60577
26/02/2023 18:10;3600,826;46,994465;43,555626;0,9090799;60,75359;119,614204
26/02/2023 18:20;3599,2197;46,504612;42,52989;0,9150499;61,13311;119,91328
26/02/2023 18:30;3599,5527;45,451588;42,462418;0,98873335;59,79377;120,282196
26/02/2023 18:40;3601,317;45,792095;42,919067;0,9007512;60,448265;120,14627
26/02/2023 18:50;3601,356;45,58772;42,43352;0,916051;60,10557;119,49211
26/02/2023 19:00;3600,4243;44,65994;42,78391;0,9478648;61,734634;119,82841
26/02/2023 19:10;3599,9463;44,107494;41,61862;0,93829006;60,93814;119,76014
26/02/2023 19:20;3600,9924;44,12795;41,219307;0,90757567;61,809925;119,83433
26/02/2023 19:30;3600,2356;43,84737;40,931034;0,98218197;61,888515;119,77968
26/02/2023 19:40;3600,9343;43,640484;41,25021;0,973075;62,17644;119,760185
26/02/2023 19:50;3600,4026;43,58585;41,194355;0,9441723;61,550735;119,6749
26/02/2023 20:00;3600,2695;43,00335;40,580704;0,934474;61,481903;119,90564
26/02/2023 20:10;3600,3794;42,2226;41,016037;0,88719976;62,43967;119,88819
26/02/2023 20:20;3599,777;42,91773;40,68347;0,9590933;61,117496;120,07618
26/02/2023 20:30;3598,5544;42,79204;40,101894;0,9733367;61,627773;120,3097
26/02/2023 20:40;3599,4177;43,66307;40,645752;0,9473715;62,232407;120,310104
26/02/2023 20:50;3600,059;44,119465;40,875706;0,9113914;61,48575;119,828445
26/02/2023 21:00;3598,8472;44,189957;40,755386;0,9028074;62,20948;120,14101
26/02/2023 21:10;3598,6843;44,67737;40,780052;0,9151869;61,806744;120,35165
26/02/2023 21:20;3599,4739;44,362057;41,63722;0,98323834;62,49965;120,399635
26/02/2023 21:30;3600,5295;44,585667;41,192772;0,9589174;62,321205;120,10042
26/02/2023 21:40;3600,5706;44,12474;41,43722;0,94264597;62,584526;119,75002
26/02/2023 21:50;3600,515;43,521935;40,943027;0,9946797;63,1212;119,711815
26/02/2023 22:00;3600,6228;43,851112;40,592426;0,9730887;62,699387;119,86424
26/02/2023 22:10;3600,683;44,07852;41,076782;0,8987525;62,767525;119,81398
26/02/2023 22:20;3601,4412;44,222885;40,949562;0,9069985;63,793736;119,71633
26/02/2023 22:30;3600,4775;44,563316;41,401726;0,9635865;63,437546;119,67896
26/02/2023 22:40;3602,4563;44,61615;41,091797;1,007607;63,248928;119,0349
26/02/2023 22:50;3602,1692;45,29758;40,896725;1,0163981;63,306202;118,72995
26/02/2023 23:00;3598,712;44,80877;41,59834;0,97252643;63,392063;120,394745
26/02/2023 23:10;3598,6812;46,097603;42,32269;0,9416632;62,60352;120,42042
26/02/2023 23:20;3599,8677;46,39298;42,05611;1,0230665;62,4772;120,21833
26/02/2023 23:30;3599,24;45,791042;41,992317;0,9778284;62,553463;131,11952
26/02/2023 23:40;3600,985;46,184376;43,64658;0,935377;61,31784;150,80658
26/02/2023 23:50;3601,2957;47,720722;45,966675;0,95623434;58,526627;170,81377
27/02/2023 00:00;3601,394;48,280735;46,144024;0,99096507;55,393353;185,26228
27/02/2023 00:10;3600,345;47,542576;47,26656;0,9612937;54,39917;187,48083
27/02/2023 00:20;3599,9878;48,281418;47,446842;0,97235054;53,20935;186,74956
27/02/2023 00:30;3599,7925;48,20293;47,846745;0,9523431;53,544064;186,9209
27/02/2023 00:40;3601,2178;48,941235;48,032303;0,87722296;53,210365;186,64911
27/02/2023 00:50;3602,066;49,63597;49,569023;0,9033102;53,826153;187,22176
27/02/2023 01:00;3602,1528;49,876137;49,012844;0,9626568;54,286194;187,17378
27/02/2023 01:10;3601,0803;50,01164;48,76422;0,9511616;53,986988;187,23665
27/02/2023 01:20;3600,4417;50,197437;49,822037;0,97583205;53,91948;187,09523
27/02/2023 01:30;3601,8914;50,704506;49,63232;0,9359458;54,590008;187,13365
27/02/2023 01:40;3602,0225;50,20537;50,526943;0,91147757;55,56483;187,27477
27/02/2023 01:50;3600,0332;50,475334;49,788742;0,9735934;55,341396;187,09996
27/02/2023 02:00;3599,0933;50,83984;50,538654;0,9060207;55,229748;187,51292
27/02/2023 02:10;3599,9077;50,845394;50,57893;0,8848971;55,54145;187,41702
27/02/2023 02:20;3599,6882;51,13061;51,113724;0,923772;56,42727;187,88905
27/02/2023 02:30;3600,5645;51,126736;51,587784;0,8957181;56,301228;187,54262
27/02/2023 02:40;3601,7454;51,2317;50,808647;0,9206395;56,757267;188,14874
27/02/2023 02:50;3601,1938;51,26777;51,35888;0,96764636;57,03167;188,11359
27/02/2023 03:00;3599,5735;51,414925;49,8673;0,94682485;57,667988;188,03996
27/02/2023 03:10;3599,9304;50,810028;49,944466;0,94170594;58,93749;188,15959
27/02/2023 03:20;3599,1423;51,42423;50,00013;0,9062126;58,50984;188,20338
27/02/2023 03:30;3599,1958;51,785225;50,15501;0,9346308;59,73234;188,37595
27/02/2023 03:40;3600,7283;51,49608;50,402958;0,9387009;59,794273;188,22997
27/02/2023 03:50;3600,6987;51,798077;50,44855;0,9095812;60,784473;188,61586
27/02/2023 04:00;3598,731;51,359818;50,228832;0,9210405;60,722984;188,6191
27/02/2023 04:10;3598,3843;51,897095;51,41375;0,8918788;61,39744;188,65431
27/02/2023 04:20;3600,031;52,057323;50,62121;0,98861015;62,233273;188,51682
27/02/2023 04:30;3600,343;51,148067;50,0058;0,9915675;62,396328;188,72026
27/02/2023 04:40;3599,2778;51,676414;49,98047;0,90664446;63,372044;188,65105
27/02/2023 04:50;3600,013;51,010353;50,494694;0,96299404;63,007523;188,30624
27/02/2023 05:00;3598,1082;52,02709;50,10149;0,9179061;62,504025;188,31978
27/02/2023 05:10;3599,8953;51,627506;49,64822;0,93694496;62,407112;188,18253
27/02/2023 05:20;3603,587;51,64573;50,83095;0,9565701;63,39208;187,988
27/02/2023 05:30;3602,317;51,156956;50,920444;0,93421155;64,18128;188,9561
27/02/2023 05:40;3601,754;51,669422;50,241547;0,9719179;62,75524;189,26733
27/02/2023 05:50;3602,7534;52,27851;50,352947;0,993045;62,673504;189,38426
27/02/2023 06:00;3599,4067;51,59907;50,510662;0,93162197;63,011738;189,25485
27/02/2023 06:10;3599,7117;51,974735;50,743748;0,933183;64,072845;189,49672
27/02/2023 06:20;3601,7317;52,48105;51,334446;0,98407686;62,802956;189,26729
27/02/2023 06:30;3601,6267;52,031612;50,83508;0,97348243;62,138504;189,27573
27/02/2023 06:40;3602,6309;52,19546;51,088593;0,90249074;61,729404;189,03938
27/02/2023 06:50;3600,4832;52,37315;50,67802;0,91313785;62,334328;189,03125
27/02/2023 07:00;3597,607;51,844322;50,680668;0,97610253;61,412525;188,74854
27/02/2023 07:10;3600,3833;51,745205;51,4559;0,9717546;62,2217;188,46442
27/02/2023 07:20;3599,4905;52,25864;50,671234;0,8956033;62,44129;187,96211
27/02/2023 07:30;3600,0027;52,156837;51,13215;0,9702924;63,2063;187,36732
27/02/2023 07:40;3600,3413;51,73134;51,500572;0,9585042;62,517452;187,06097
27/02/2023 07:50;3601,419;52,202377;50,999004;0,95219666;61,41091;186,6727
27/02/2023 08:00;3602,7307;51,753967;51,41286;0,9386414;59,993652;186,61894
27/02/2023 08:10;3599,4163;52,138588;50,716827;0,9578061;58,08667;186,2158
27/02/2023 08:20;3599,91;52,21961;51,183033;0,9637223;57,91558;186,05713
27/02/2023 08:30;3600,3154;52,04576;50,335655;1,0000966;58,1404;185,8873
27/02/2023 08:40;3599,0469;52,058258;50,77576;0,92335844;57,535564;185,53146
27/02/2023 08:50;3599,8433;52,408245;51,142284;0,9653608;57,967186;185,49574
27/02/2023 09:00;3599,766;52,464912;50,944794;0,9346598;58,323086;185,3532
27/02/2023 09:10;3599,3442;51,684868;51,070786;0,9738067;57,56686;184,95676
27/02/2023 09:20;3598,7837;52,749287;50,703487;0,9235152;56,71517;184,60094
27/02/2023 09:30;3598,8596;52,12359;50,67338;0,9069237;57,04729;184,09918
27/02/2023 09:40;3597,0703;52,467873;50,84677;0,92417026;58,10759;183,81808
27/02/2023 09:50;3600,3674;52,699593;51,251358;0,98670995;57,312634;183,88766
27/02/2023 10:00;3599,1562;52,30788;51,057823;0,89866555;57,792133;183,4853
27/02/2023 10:10;3598,3027;52,84405;51,11731;0,9160509;57,455536;182,80109
27/02/2023 10:20;3598,856;52,99941;50,99906;0,9378044;57,41847;182,33908
27/02/2023 10:30;3600,6047;53,014244;51,36005;0,9274698;58,044975;182,32526
27/02/2023 10:40;3601,1355;52,968304;51,360878;0,9978148;57,91955;182,02176
27/02/2023 10:50;3602,297;53,163242;51,781605;0,8998108;58,37412;182,24278
27/02/2023 11:00;3604,3098;53,359898;50,981205;0,96188354;57,60035;182,65892
27/02/2023 11:10;3603,0964;53,53855;51,141247;0,9540827;57,991463;182,33641
27/02/2023 11:20;3600,0774;53,2837;51,968296;1,0069283;56,950226;181,22743
27/02/2023 11:30;3599,8098;52,721233;50,871597;0,94556016;56,804653;180,40395
27/02/2023 11:40;3599,2012;53,890797;51,534832;0,91894305;57,792377;179,9349
27/02/2023 11:50;3599,4514;53,041115;51,922523;1,0210092;56,763348;179,54808
27/02/2023 12:00;3599,5881;53,530006;52,3075;0,9047786;56,632366;179,74966
27/02/2023 12:10;3598,188;53,569607;51,863556;0,9144788;56,77668;179,46523
27/02/2023 12:20;3601,0042;54,32519;51,57866;0,9011563;56,85106;179,41621
27/02/2023 12:30;3600,447;53,26026;52,518764;0,9265626;56,81714;179,10509
27/02/2023 12:40;3599,0503;53,344044;51,787598;0,9313629;56,788532;178,50294
27/02/2023 12:50;3598,5193;53,931404;52,247265;0,9724497;56,130707;178,10622
27/02/2023 13:00;3598,6963;54,15542;52,11003;0,9050876;56,572037;178,77756
27/02/2023 13:10;3598,9636;53,95029;52,453297;0,91531885;56,529324;178,2396
27/02/2023 13:20;3597,5942;53,141205;52,123005;0,9703347;56,0166;177,95107
27/02/2023 13:30;3600,3918;54,30662;52,63903;0,9261769;56,631718;178,07822
27/02/2023 13:40;3601,7717;53,257835;52,577095;0,9352614;56,86334;178,48184
27/02/2023 13:50;3603,004;53,439846;52,140057;0,93545634;57,251423;178,543
27/02/2023 14:00;3602,2715;53,224445;51,74769;0,89727503;56,58914;178,35292
27/02/2023 14:10;3599,7522;54,03579;51,8666;0,9240955;56,406193;178,27805
27/02/2023 14:20;3598,5476;53,42736;52,040443;0,9101462;56,867355;178,46541
27/02/2023 14:30;3599,4597;53,964012;52,332054;0,99327385;57,393982;178,95232
27/02/2023 14:40;3600,9585;53,81133;52,36933;0,8877506;57,597004;179,69374
27/02/2023 14:50;3599,636;54,18383;51,568035;0,9356539;57,742157;181,07857
27/02/2023 15:00;3601,0767;53,68312;51,37158;0,94102114;57,810482;181,3792
27/02/2023 15:10;3599,0537;53,607407;51,051884;0,8962835;56,991673;181,70947
27/02/2023 15:20;3598,6235;53,461494;51,230736;1,0009732;58,250134;181,89769
27/02/2023 15:30;3600,6592;53,33034;51,54903;0,9359107;57,781082;182,7522
27/02/2023 15:40;3600,2502;53,318867;50,801037;1,0120449;57,745483;182,90361
27/02/2023 15:50;3601,5745;52,794834;51,00503;0,97827053;58,405277;183,1898
27/02/2023 16:00;3600,495;52,549046;50,73561;0,9142617;58,269054;183,62807
27/02/2023 16:10;3599,2761;53,698395;51,061775;1,0053385;58,962177;183,38802
27/02/2023 16:20;3599,2656;52,969276;51,33496;0,99281037;59,30529;183,61383
27/02/2023 16:30;3599,3796;52,645477;51,295338;0,95443636;58,66041;184,36813
27/02/2023 16:40;3599,952;53,49248;51,47147;0,92181337;59,28913;184,53754
27/02/2023 16:50;3601,8408;53,023624;51,4859;0,8967855;59,188972;185,20137
27/02/2023 17:00;3601,0522;52,57779;51,73293;0,91744643;58,563457;185,23637
27/02/2023 17:10;3598,5718;52,81406;51,651752;0,9134793;58,628014;185,0767
27/02/2023 17:20;3598,7686;53,710316;52,23758;0,89623463;58,41441;185,09813
27/02/2023 17:30;3598,9976;52,78261;52,141502;0,9805259;58,948944;185,58531
27/02/2023 17:40;3599,662;52,573093;51,500084;0,9912638;59,27625;185,70149
27/02/2023 17:50;3599,7256;52,975815;51,77798;1,0674914;58,9731;186,0908
27/02/2023 18:00;3600,1006;52,597057;51,160316;0,90870947;59,0777;186,97067
27/02/2023 18:10;3598,854;52,89462;51,12395;0,96955264;60,1526;187,29893
27/02/2023 18:20;3599,8042;52,738926;51,177933;0,89707434;62,508125;186,726
27/02/2023 18:30;3600,438;52,26534;51,24965;0,96392184;63,2525;187,7319
27/02/2023 18:40;3601,3286;51,99227;50,947018;0,89141184;63,69033;188,52284
27/02/2023 18:50;3600,3489;52,83102;51,679264;0,9233481;63,53692;187,9861
27/02/2023 19:00;3600,2788;52,920197;51,259243;0,9625145;62,851295;188,15527
27/02/2023 19:10;3600,1694;52,432404;51,033646;0,93187106;62,90647;187,9663
27/02/2023 19:20;3598,2466;52,76425;51,180756;1,0208154;62,709732;188,40776
27/02/2023 19:30;3598,1921;52,359543;51,40929;0,9205842;64,04045;188,43626
27/02/2023 19:40;3599,6414;52,436447;51,638912;0,91570073;63,949493;189,18904
27/02/2023 19:50;3600,7642;53,070976;51,50446;1,0259392;64,65048;188,822
27/02/2023 20:00;3600,3262;52,624043;50,89272;0,89228356;64,74137;189,12311
27/02/2023 20:10;3599,7837;52,87241;51,782288;0,92431027;63,221115;189,29333
27/02/2023 20:20;3600,7585;52,732315;51,65977;0,9039614;62,95108;189,33467
27/02/2023 20:30;3598,6948;52,66684;50,72998;0,92536545;62,604393;188,81035
27/02/2023 20:40;3599,2024;52,3884;50,923336;0,89443785;63,731186;189,02301
27/02/2023 20:50;3600,4314;52,16254;51,715473;0,9913161;64,76067;188,99684
27/02/2023 21:00;3598,6057;52,683083;50,71622;0,94669664;64,944954;188,81978
27/02/2023 21:10;3599,8599;53,11909;51,753345;0,9972693;63,500298;187,67502
27/02/2023 21:20;3601,09;52,727985;51,15598;0,9612525;63,12275;187,59233
27/02/2023 21:30;3600,144;52,98774;51,48874;0,9911642;63,46536;187,98613
27/02/2023 21:40;3599,868;52,387844;51,165096;0,90833026;63,42354;188,66829
27/02/2023 21:50;3600,9705;52,699768;52,063816;0,88118935;63,574837;189,55441
27/02/2023 22:00;3598,8662;52,954018;51,01059;0,95114714;63,07479;189,10123
27/02/2023 22:10;3599,2512;53,432655;51,301632;0,8485652;63,330772;189,91818
27/02/2023 22:20;3601,0566;53,49347;51,95893;0,9072972;64,005615;190,40564
27/02/2023 22:30;3600,463;52,64138;51,605267;1,0138497;63,630283;190,61775
27/02/2023 22:40;3599,4707;52,817703;51,506355;0,93955547;62,5863;190,52998
27/02/2023 22:50;3599,1921;53,046307;51,2978;0,95722586;62,07044;190,3767
27/02/2023 23:00;3597,6997;52,797466;51,094814;0,91186255;62,192116;190,55386
27/02/2023 23:10;3598,6768;53,498352;51,2277;0,94569105;61,65422;190,10881
27/02/2023 23:20;3601,3123;52,643585;52,425705;0,9372341;62,34424;190,5429
27/02/2023 23:30;3599,0913;53,051395;51,363785;0,9223841;62,621513;190,53691
