time;potencia;rotacao;t1r;t2r;t3r;t4r;g1r;g2r;g3r;g4r
20/02/2023 17:10;139,87126;3599,5469;30,306513;33,304207;65,72487;43,664417;33,813545;28,08221;58,375343;44,710133
20/02/2023 17:20;139,74712;3601,5317;30,340616;33,642334;65,79076;43,927284;33,70188;27,516136;58,401577;45,25379
20/02/2023 17:30;139,5985;3600,2964;30,115183;33,314087;64,79741;44,309864;33,363968;28,251158;59,318222;45,80902
20/02/2023 17:40;140,00246;3599,1423;30,310102;33,14421;65,684296;43,776752;33,93088;27,414719;58,50138;45,222137
20/02/2023 17:50;139,64911;3601,3235;30,458115;33,45981;65,03707;43,5998;34,234623;26,541512;58,23626;45,10073
20/02/2023 18:00;139,5064;3602,0383;30,217371;33,62372;65,75692;43,843025;33,906044;27,359627;59,024006;45,42409
20/02/2023 18:10;139,47673;3601,9438;30,018936;33,417873;65,47861;43,89859;33,96376;27,327816;58,712524;45,55081
20/02/2023 18:20;139,27025;3602,494;29,963902;33,29131;65,04576;44,339485;33,8733;26,960142;58,406246;46,03466
20/02/2023 18:30;139,35535;3602,313;29,908499;33,378174;64,90196;44,623444;34,207737;27,191982;58,337006;45,733826
20/02/2023 18:40;139,93678;3598,6155;30,70153;32,815517;65,67572;44,081013;34,233086;26,625162;58,636066;45,19
20/02/2023 18:50;140,44879;3598,381;30,156836;34,177917;65,727005;43,73771;34,101135;28,048172;58,80431;45,05708
20/02/2023 19:00;140,25179;3599,9595;29,870165;32,683823;65,1387;43,04564;34,332333;28,184364;58,189556;45,57602
20/02/2023 19:10;140,0758;3601,225;30,301325;32,97609;65,05488;43,59188;33,665314;27,446886;58,78257;45,259956
20/02/2023 19:20;138,96188;3603,0244;30,074463;32,504726;65,747314;43,921246;34,217678;26,953587;58,01983;44,990818
20/02/2023 19:30;139,55418;3601,7424;28,9046;33,337315;66,12634;44,792618;34,905003;27,526897;58,25856;44,789646
20/02/2023 19:40;139,36043;3602,5063;29,230762;33,718323;65,492195;43,971497;34,477207;28,131102;58,291336;45,19806
20/02/2023 19:50;139,08029;3602,9246;29,392624;32,412407;65,8945;44,400024;33,885723;27,953339;57,75901;45,130844
20/02/2023 20:00;139,6537;3600,2334;28,898325;32,921745;66,03038;43,866375;33,756866;27,8274;58,18507;45,073864
20/02/2023 20:10;139,83292;3599,5042;29,517061;33,81848;65,29729;44,211685;34,632217;27,630806;58,33827;44,28751
20/02/2023 20:20;139,88623;3600,4983;28,781254;33,392044;65,44084;44,60347;33,80515;28,66989;58,550285;44,47449
20/02/2023 20:30;139,58386;3601,811;28,977707;32,767193;65,552414;43,929214;33,997345;27,898033;57,993717;44,38225
20/02/2023 20:40;138,32568;3603,5356;29,635773;32,752308;65,401436;45,147396;33,80985;28,217276;58,20451;44,485893
20/02/2023 20:50;139,26237;3602,364;29,197285;33,073406;66,082924;44,91071;34,29711;27,496807;58,052204;44,232727
20/02/2023 21:00;139,55762;3600,634;29,478977;33,62418;65,53566;43,5414;34,22419;27,67015;57,8755;44,911846
20/02/2023 21:10;139,6174;3601,3652;29,964561;34,154922;64,699036;43,0292;34,0908;27,90365;57,454216;44,87635
20/02/2023 21:20;139,25728;3602,3286;29,29071;33,40357;64,431725;43,312622;34,236706;27,731718;58,04606;44,651352
20/02/2023 21:30;139,54903;3601,9434;29,671804;32,961372;64,90249;43,068012;34,580837;27,465586;57,109886;44,271317
20/02/2023 21:40;139,23746;3602,05;29,35006;33,376965;65,055954;42,83392;34,18581;27,546175;57,541965;44,42128
20/02/2023 21:50;139,9602;3598,6343;30,840008;33,248024;65,940414;43,038517;34,115818;27,963354;58,15293;44,516647
20/02/2023 22:00;140,30284;3599,8774;29,915695;33,709026;65,22181;42,841953;33,702396;27,792936;58,0117;44,40153
20/02/2023 22:10;139,65439;3601,8186;30,93858;32,938656;64,2028;42,925877;34,523678;27,626005;57,95918;44,520153
20/02/2023 22:20;138,19844;3603,652;30,9742;33,039814;65,10994;44,20172;33,19654;28,01593;57,45648;45,099052
20/02/2023 22:30;139,16498;3601,6162;30,334173;33,25478;64,57777;43,491367;34,038086;27,764925;57,296406;43,944923
20/02/2023 22:40;139,6873;3601,1423;30,58444;33,172604;64,33646;42,745487;33,993988;27,851887;57,828575;44,003086
20/02/2023 22:50;139,72299;3600,2734;31,284185;33,008804;64,56297;43,559223;34,31474;27,21925;57,266884;44,169582
20/02/2023 23:00;139,99397;3599,602;31,258362;32,939266;64,85674;43,758675;33,618923;27,778387;57,43434;44,517178
20/02/2023 23:10;140,01001;3601,2378;30,250904;33,15926;64,09069;43,36942;34,153236;27,252226;57,181053;43,780422
20/02/2023 23:20;139,75912;3600,582;30,59609;34,07225;64,77553;43,227596;34,418;28,642769;57,62745;44,258335
20/02/2023 23:30;140,42229;3598,8438;30,416565;33,056072;64,75171;43,236412;34,8415;27,528969;57,01994;43,92094
20/02/2023 23:40;140,16342;3600,3784;30,315102;32,818916;64,62797;42,37673;33,890633;27,603365;57,224953;44,30138
20/02/2023 23:50;139,70537;3601,4946;30,593267;32,93227;65,09428;41,88597;33,08572;27,815773;57,22984;44,65235
21/02/2023 00:00;139,41443;3602,1562;30,593748;31,720045;65,73849;44,07049;33,082897;27,416258;57,468033;44,066204
21/02/2023 00:10;138,9866;3602,9805;30,695673;33,510788;64,70475;43,95663;34,053787;27,273073;57,12779;45,0305
21/02/2023 00:20;139,0054;3602,3364;29,866444;32,749306;64,50287;44,49353;33,785175;27,412165;57,49381;43,953857
21/02/2023 00:30;139,7489;3600,2542;29,720785;32,829163;65,74446;43,547222;33,51757;27,120522;57,29201;43,64796
21/02/2023 00:40;139,68356;3600,8586;30,000008;32,627262;65,22796;43,62552;33,893875;27,515959;56,765877;44,270462
21/02/2023 00:50;139,88954;3600,1187;29,5464;33,198277;65,91435;43,20462;33,770462;27,814363;57,65164;44,11148
21/02/2023 01:00;139,92062;3598,947;30,671068;32,80123;66,04838;43,566547;34,180134;27,345116;57,704067;44,054527
21/02/2023 01:10;140,12355;3600,394;30,57453;33,3034;66,595375;43,750282;33,627888;27,412584;57,621372;44,416073
21/02/2023 01:20;140,02046;3599,8706;30,693342;33,26854;66,04921;44,439083;33,84561;26,874033;57,147106;44,362904
21/02/2023 01:30;139,84644;3600,0051;30,881266;33,279533;65,96596;43,088696;33,777355;26,957079;57,90383;44,071587
21/02/2023 01:40;139,7315;3600,738;29,663273;33,256466;65,68442;43,826397;34,181572;28,012993;57,056053;44,554317
21/02/2023 01:50;139,65135;3601,205;30,240242;33,741005;65,42683;43,76186;33,507755;27,607828;58,266346;43,76457
21/02/2023 02:00;139,79306;3599,8936;30,52802;33,320267;66,218994;44,140083;34,366425;27,848587;57,825645;44,10942
21/02/2023 02:10;139,7915;3600,8992;30,38281;34,429855;65,90638;44,01341;34,05626;27,729538;56,8567;43,84675
21/02/2023 02:20;139,88922;3600,2795;31,205006;33,145287;65,966225;43,26549;33,98956;27,827768;56,541916;43,587383
21/02/2023 02:30;139,76245;3600,3823;30,48769;33,88149;65,9407;44,574512;33,748077;28,25703;57,054203;44,172234
21/02/2023 02:40;139,80815;3600,1707;29,66061;34,782085;65,57113;43,09644;34,242012;27,297203;57,030872;44,25885
21/02/2023 02:50;139,38857;3601,5903;30,028437;33,92499;65,293884;43,988792;34,34788;27,532724;57,2015;44,272537
21/02/2023 03:00;139,68036;3599,507;30,591198;33,838623;64,82166;44,090874;33,473656;27,920359;56,688812;44,098602
21/02/2023 03:10;139,81404;3600,243;30,225779;33,825874;65,476036;43,18514;33,83494;26,815975;57,04356;43,957355
21/02/2023 03:20;139,81682;3600,3953;30,422447;33,27447;66,29301;43,75148;33,16481;27,340542;57,498913;43,89901
21/02/2023 03:30;139,6877;3600,259;30,373661;33,365192;65,32947;43,475643;34,057198;27,534575;57,572052;43,908524
21/02/2023 03:40;139,82826;3599,7864;31,192196;33,959312;65,77041;43,52929;33,76335;27,255478;56,96508;44,27733
21/02/2023 03:50;139,82463;3600,8762;30,66282;33,026775;65,38237;44,433823;33,705994;26,759113;56,88845;43,46166
21/02/2023 04:00;139,79265;3599,1558;30,860672;33,655895;66,016754;43,619766;34,080627;26,942562;57,193207;44,13587
21/02/2023 04:10;139,88347;3599,3767;30,830639;33,49346;65,32968;43,079082;33,657383;27,051918;56,76228;43,8531
21/02/2023 04:20;139,87631;3600,4998;31,233744;32,873993;66,07197;43,502007;33,623146;27,14439;57,048126;44,25508
21/02/2023 04:30;139,69417;3600,2146;31,37602;34,05843;65,139885;43,660465;33,78146;27,338907;56,930637;44,33512
21/02/2023 04:40;139,69464;3601,0803;30,804522;34,06423;65,522354;43,60681;34,021214;28,104336;56,925503;43,62755
21/02/2023 04:50;139,50664;3601,6902;30,329487;33,956257;64,90554;44,241997;34,085457;28,251728;57,23394;43,83246
21/02/2023 05:00;139,68985;3600,6172;30,784414;33,329647;64,65005;43,6377;33,71726;27,190815;56,934532;44,094128
21/02/2023 05:10;139,77478;3600,564;30,685732;33,34274;64,5806;43,54196;33,460323;27,332884;56,878708;44,53333
21/02/2023 05:20;139,67358;3600,2747;30,455994;32,884357;65,31043;43,602985;33,7893;27,622978;57,28582;43,688793
21/02/2023 05:30;139,59511;3600,6643;30,395868;34,65156;64,854004;43,315453;34,22718;27,234192;56,854424;43,865448
21/02/2023 05:40;139,6675;3601,1582;30,535877;33,7919;65,16472;43,333637;33,290222;28,60733;57,600838;44,01093
21/02/2023 05:50;139,06445;3602,2083;31,29843;33,98912;64,71705;44,35911;34,202;27,77814;57,44531;44,850597
21/02/2023 06:00;139,82195;3599,6511;30,862661;33,136166;64,99041;43,381172;33,865883;27,573606;57,938675;45,14721
21/02/2023 06:10;139,99725;3600,5708;30,858551;35,083996;64,66431;43,714764;33,698593;28,003275;57,35508;44,55172
21/02/2023 06:20;139,56395;3601,577;31,346588;34,588966;64,37389;44,141407;34,11433;28,839584;57,858242;44,278275
21/02/2023 06:30;139,89966;3599,876;32,226437;33,91481;65,02192;44,14851;33,27157;27,097643;57,3804;44,290493
21/02/2023 06:40;139,96552;3601,0537;31,481913;33,925495;65,20264;44,055088;33,928722;28,114574;57,093098;44,11119
21/02/2023 06:50;139,4792;3601,8267;31,099575;34,18806;64,70476;43,87937;34,136097;28,326443;57,13103;44,423878
21/02/2023 07:00;140,21101;3599,132;32,622635;33,55863;65,29368;43,336536;34,039394;26,527601;57,410748;44,424206
21/02/2023 07:10;140,40616;3598,6775;31,929935;33,039528;65,06003;43,63024;33,82853;27,790018;57,270267;44,251892
21/02/2023 07:20;140,2999;3599,523;31,674303;33,298325;65,52679;43,552338;33,963764;27,736202;57,57415;44,12299
21/02/2023 07:30;140,46283;3598,312;31,710833;33,55735;65,58705;43,38726;34,161945;27,603796;57,417522;44,54308
21/02/2023 07:40;140,36049;3599,0654;32,31915;32,671738;65,177895;43,93196;33,64925;27,502607;56,97265;44,713627
21/02/2023 07:50;139,51414;3601,7864;32,83868;33,7036;64,4523;43,479126;34,310448;28,062973;57,338978;44,11556
21/02/2023 08:00;139,26201;3601,8032;32,093887;33,82958;65,48199;43,95447;33,98869;28,638472;57,225483;44,152256
21/02/2023 08:10;139,74661;3600,0342;31,04133;32,168404;64,988365;44,21129;34,160942;28,090437;56,7797;43,760674
21/02/2023 08:20;140,05937;3599,8105;32,444485;32,82448;65,37317;44,381783;34,29071;27,169443;57,394714;44,82089
21/02/2023 08:30;140,08165;3599,222;31,137665;33,37843;64,99332;44,854397;34,52921;27,569687;57,159756;44,675835
21/02/2023 08:40;139,86649;3599,5493;30,777098;33,647682;65,43402;44,490635;33,615982;28,18889;57,395752;44,268105
21/02/2023 08:50;139,86075;3600,4612;29,593275;33,895866;64,05142;44,451458;33,90374;28,242338;57,96184;43,908134
21/02/2023 09:00;139,6654;3600,6785;31,505972;33,28161;65,040886;45,070133;33,830215;27,788748;57,227985;44,594543
21/02/2023 09:10;139,67242;3600,648;30,972937;33,243683;64,780495;45,02685;33,82892;27,717314;57,834465;44,140766
21/02/2023 09:20;139,9633;3599,7434;31,431248;33,44134;64,554344;44,125206;34,195194;27,92121;57,692825;44,96566
21/02/2023 09:30;140,06085;3599,9575;31,944004;32,772434;65,39706;45,164227;33,832726;27,671705;56,841873;44,139275
21/02/2023 09:40;139,91277;3599,9365;31,980001;32,826256;65,16216;45,141804;34,12636;26,279787;56,99018;44,089905
21/02/2023 09:50;139,80563;3600,5586;32,14365;33,524185;64,43166;44,94489;33,676907;26,88019;57,565186;44,935726
21/02/2023 10:00;139,51865;3601,3823;31,802542;33,92673;64,55064;44,52295;34,14103;27,008917;57,262733;44,778774
21/02/2023 10:10;139,59488;3601,3699;30,786621;34,174564;65,25837;44,519257;34,18322;27,817469;58,2315;43,623684
21/02/2023 10:20;139,77803;3599,5193;31,521921;33,40143;64,36169;44,771767;33,690742;27,836624;57,804947;44,768265
21/02/2023 10:30;139,85832;3599,7622;31,93924;34,36998;64,24313;44,85431;34,06775;28,134724;58,091743;44,51351
21/02/2023 10:40;139,75674;3600,5354;32,253624;33,49126;63,928158;44,540154;34,134037;27,620426;57,692764;44,62122
21/02/2023 10:50;139,47783;3601,8992;32,236786;34,294186;63,640873;45,07376;33,989624;27,702719;57,25779;44,36404
21/02/2023 11:00;139,23853;3601,7732;32,590916;33,9577;63,987602;44,951836;33,507877;27,942032;57,372166;44,627235
21/02/2023 11:10;139,8065;3600,0332;30,922127;33,4373;65,09683;44,660854;34,07207;27,474937;56,934364;44,191166
21/02/2023 11:20;139,81393;3600,0713;33,05206;34,47705;64,94359;44,817314;34,503696;28,159975;57,11453;44,753986
21/02/2023 11:30;140,12248;3600,0046;31,695267;32,825047;64,826706;45,04354;34,282303;27,679308;57,27283;45,089622
21/02/2023 11:40;140,10919;3599,202;32,648514;34,171604;65,12425;44,530533;34,139217;27,6435;57,156036;45,030636
21/02/2023 11:50;140,36153;3598,6812;32,66535;32,89817;65,18912;42,803047;34,038273;27,30882;57,256744;44,911255
21/02/2023 12:00;140,3617;3598,5474;32,59032;33,248653;64,59365;43,602386;33,678013;27,23716;57,420036;44,787186
21/02/2023 12:10;140,73264;3598,3157;32,29744;33,62901;64,04318;44,10756;34,70794;27,585135;56,712982;44,747654
21/02/2023 12:20;139,84326;3601,0288;31,367413;33,649914;64,80861;44,173386;33,89078;27,285435;57,691097;44,894
21/02/2023 12:30;139,47679;3601,682;30,846674;34,90005;64,74927;44,16767;34,053154;28,002186;57,449055;44,692394
21/02/2023 12:40;139,7838;3600,3127;32,37378;34,53848;64,908455;44,648132;33,99187;27,884022;57,607224;44,42948
21/02/2023 12:50;139,84763;3600,585;31,797718;33,564682;64,2068;44,981575;33,70133;27,152964;57,349865;44,407486
21/02/2023 13:00;139,68417;3600,0535;31,97325;33,65902;64,07255;44,65663;33,61999;26,636543;57,470806;44,984917
21/02/2023 13:10;140,43846;3597,9731;32,62819;32,745716;63,383648;44,09837;33,778122;26,907202;56,877167;44,532448
21/02/2023 13:20;140,90797;3597,927;33,214645;33,104168;63,54658;44,510216;33,094124;26,501526;57,5999;44,266872
21/02/2023 13:30;140,54872;3598,787;32,412376;33,217392;63,690598;44,547176;33,093407;26,491829;57,345947;44,34638
21/02/2023 13:40;139,79276;3600,8967;32,65302;33,790287;62,685574;44,181114;33,395004;26,185759;57,06449;44,648075
21/02/2023 13:50;139,56522;3600,7114;32,36555;34,231712;63,490086;44,850353;33,466255;26,949232;57,63317;44,5781
21/02/2023 14:00;139,72336;3601,0483;33,28693;33,856464;63,40662;45,127987;33,088486;27,189796;57,6885;44,727016
21/02/2023 14:10;139,7553;3599,8035;31,769941;33,528122;63,655914;45,060776;33,075886;26,571545;57,026875;44,931915
21/02/2023 14:20;139,91289;3599,0625;32,939964;33,477394;63,89316;44,96029;33,477757;27,17934;57,249306;45,17829
21/02/2023 14:30;140,29205;3599,0034;31,969685;33,482094;63,51208;44,081806;33,18833;27,188246;57,813103;44,9051
21/02/2023 14:40;140,08017;3600,2358;31,70084;32,666706;63,253822;45,04021;33,290043;27,002268;57,280865;45,209297
21/02/2023 14:50;140,32816;3598,4043;29,767014;32,987522;63,4;45,004185;32,854942;27,552803;57,831955;45,050617
21/02/2023 15:00;140,33372;3600,0537;30,251759;33,23422;63,281593;44,152206;32,758724;27,385687;57,18691;45,171803
21/02/2023 15:10;140,35606;3599,253;34,060253;32,607204;61,52915;44,51588;32,52009;26,306486;57,722187;45,35844
21/02/2023 15:20;140,33492;3599,5908;33,66594;33,709633;62,23233;46,01986;33,026066;26,454613;57,511707;45,382977
21/02/2023 15:30;140,50404;3598,383;33,71143;33,018;63,25786;44,346226;32,415745;26,375145;57,82459;45,214203
21/02/2023 15:40;140,69107;3598,5166;33,61576;33,102146;63,382935;45,118553;32,962154;26,158344;57,30104;44,574566
21/02/2023 15:50;139,70178;3601,2212;33,38435;33,070484;62,61819;43,783432;33,02821;26,73854;57,383446;45,436752
21/02/2023 16:00;139,79451;3600,0369;32,88966;33,575916;63,66581;44,816536;32,43825;26,783718;57,789593;44,809555
21/02/2023 16:10;140,232;3598,8337;32,449688;34,35677;64,54409;44,435974;32,86581;27,310778;57,78778;45,0113
21/02/2023 16:20;139,5526;3601,8174;32,926144;33,523895;63,407394;44,169117;33,109962;27,324768;57,898563;44,974346
21/02/2023 16:30;139,77742;3599,5776;32,132248;34,592648;63,40675;44,792286;33,50002;26,592031;57,740273;44,81338
21/02/2023 16:40;140,02222;3599,141;32,290432;34,02523;63,40829;44,2173;32,926964;27,18322;57,818977;44,815964
21/02/2023 16:50;140,04419;3599,5254;32,539654;33,87943;64,016815;44,786304;33,254177;27,38091;58,34534;44,732918
21/02/2023 17:00;139,81992;3600,9329;32,28932;34,970684;64,131325;44,804466;33,44614;27,718588;57,808243;45,152714
21/02/2023 17:10;140,36166;3598,392;32,174377;34,241474;64,66482;44,64432;33,198093;26,927242;57,463955;44,5038
21/02/2023 17:20;139,83295;3600,324;32,4721;34,42746;63,966255;44,587856;33,278957;27,878883;57,847507;44,122322
21/02/2023 17:30;139,76067;3599,4294;32,37824;33,677982;64,113;44,688618;32,693325;26,635412;57,944443;44,708546
21/02/2023 17:40;140,35103;3599,9272;31,734392;34,481068;63,51143;45,166912;33,731483;27,178427;57,17398;45,104527
21/02/2023 17:50;140,08194;3600,154;32,5535;33,77003;63,623108;45,085094;33,070087;27,055117;57,519253;45,465637
21/02/2023 18:00;140,18484;3599,4705;31,935566;33,80401;63,66761;45,45533;33,03857;27,582285;58,038017;44,530663
21/02/2023 18:10;140,23132;3599,425;33,158997;33,530815;63,545647;44,534958;33,15539;26,912985;57,14613;44,824715
21/02/2023 18:20;139,7244;3601,097;32,679436;33,730488;62,909706;44,929436;32,878365;27,306292;57,704494;45,39936
21/02/2023 18:30;140,02254;3599,1519;31,418571;33,81202;64,26738;44,479073;32,99349;27,021969;57,672195;45,217274
21/02/2023 18:40;140,32314;3600,6768;31,553371;34,006298;64,18456;44,680878;33,03572;27,13553;57,24756;45,102646
21/02/2023 18:50;140,0189;3600,7214;30,882662;33,94036;64,392746;45,826103;32,701523;26,759323;57,723824;45,043514
21/02/2023 19:00;140,06218;3600,178;30,726742;33,23229;64,11691;45,33787;32,0641;27,129128;57,36577;45,181248
21/02/2023 19:10;140,06036;3600,1533;29,99702;33,94572;64,38598;45,123737;32,7556;27,53888;58,06515;44,79288
21/02/2023 19:20;139,92107;3600,2024;30,820934;33,73788;64,57904;44,59341;32,78806;26,659609;57,56972;45,311268
21/02/2023 19:30;140,27148;3598,654;30,749735;34,1802;65,00064;43,601948;33,127407;26,585415;57,7294;45,353783
21/02/2023 19:40;139,99951;3601,212;30,374794;33,68917;65,24215;45,093807;33,387238;27,398996;57,70313;44,83521
21/02/2023 19:50;139,70052;3600,5164;31,218071;33,527843;65,29985;44,572052;32,775913;27,206573;57,49843;44,7205
21/02/2023 20:00;139,89168;3599,6038;30,98231;34,00012;65,91329;44,311188;32,78061;26,95551;57,091347;45,16349
21/02/2023 20:10;140,44849;3598,7705;31,659597;33,853687;64,93039;44,844337;32,80007;28,229162;57,49145;44,677883
21/02/2023 20:20;140,13077;3600,153;30,605764;34,162132;64,76014;44,631374;32,59541;26,9707;57,397964;44,829323
21/02/2023 20:30;140,33604;3599,079;30,774473;33,973625;64,95829;44,12681;32,968956;26,986088;57,55221;44,650208
21/02/2023 20:40;139,93936;3601,0764;32,601776;32,815834;64,422226;44,51101;32,781143;26,374386;57,368046;44,79704
21/02/2023 20:50;139,49544;3601,849;32,43524;32,840874;65,19895;44,4389;32,98343;27,538452;56,97896;44,709896
21/02/2023 21:00;139,7396;3600,3447;31,693962;33,89542;65,69766;44,377014;33,56153;26,503332;56,77714;43,865288
21/02/2023 21:10;139,61874;3601,0637;32,039165;32,970707;65,69832;44,403126;33,267994;26,858593;57,841625;44,583103
21/02/2023 21:20;139,80959;3600,7168;30,66007;34,625298;65,82451;44,88114;33,711964;27,416851;57,20367;44,658768
21/02/2023 21:30;139,71126;3600,8638;31,251877;34,850063;65,29407;44,394592;33,477192;26,963871;57,19178;44,69663
21/02/2023 21:40;139,47063;3601,6956;31,617422;33,433933;65,12179;44,654118;32,92556;27,684946;57,45441;45,177692
21/02/2023 21:50;139,58073;3601,672;32,09686;34,046684;64,55479;44,514812;33,340046;27,540092;57,057827;45,601456
21/02/2023 22:00;139,65862;3600,7336;31,752884;33,706795;65,12301;44,944687;32,81776;27,310436;57,636803;43,952503
21/02/2023 22:10;139,89235;3600,5442;31,176329;34,266617;65,273254;45,16992;33,511032;27,717588;57,2028;44,40048
21/02/2023 22:20;139,9064;3599,947;31,39712;33,144344;64,76308;45,504074;32,85282;27,640816;57,099533;45,307514
21/02/2023 22:30;140,26686;3599,9363;30,669691;33,893238;65,275246;44,651005;32,065197;28,031101;58,023685;44,826168
21/02/2023 22:40;139,50594;3601,5325;31,866776;33,26154;65,1069;45,89148;32,72748;26,642473;57,70626;44,698513
21/02/2023 22:50;139,51358;3601,866;31,567463;33,153786;64,91932;45,449265;32,680496;27,531214;57,941345;44,171356
21/02/2023 23:00;139,35016;3602,0334;31,443468;34,24271;64,91673;45,613235;33,64211;27,285393;56,85436;45,021038
21/02/2023 23:10;139,49669;3601,3643;31,300385;33,178307;64,90248;45,383923;33,814995;27,316532;57,29877;44,44921
21/02/2023 23:20;139,78398;3599,1934;31,751604;34,28385;65,4246;45,414627;32,955036;28,15547;56,87692;44,65544
21/02/2023 23:30;139,69269;3600,7705;31,665375;34,432823;65,55582;45,8398;32,19163;27,721004;57,90133;45,154255
21/02/2023 23:40;139,66551;3601,0295;31,452425;33,13719;65,66207;45,355534;33,26894;28,18957;57,317894;44,247456
21/02/2023 23:50;139,63385;3601,0532;31,99051;34,13591;65,34798;46,472427;33,188538;27,232794;57,313713;43,949192
22/02/2023 00:00;139,60617;3601,3962;30,485989;33,253044;65,25429;45,486885;33,551422;26,705929;56,838078;44,611843
22/02/2023 00:10;139,58942;3601,2102;31,096254;33,273975;64,83114;46,007717;32,93954;27,465466;57,19204;44,691383
22/02/2023 00:20;139,56139;3601,4958;31,518785;33,525753;64,08584;47,114944;32,924892;27,32462;57,299862;44,91191
22/02/2023 00:30;139,70625;3599,81;31,370834;34,646667;64,381996;45,47855;33,402023;27,472422;57,349144;44,839767
22/02/2023 00:40;139,80688;3600,662;31,611553;33,896484;64,94271;45,85525;33,090923;27,56594;57,414513;44,129463
22/02/2023 00:50;139,75273;3601,4902;31,371168;34,87053;64,586586;45,745472;33,282784;28,315115;57,903645;44,641693
22/02/2023 01:00;139,56847;3601,703;31,493372;34,04814;64,83391;45,621548;33,064457;27,963284;57,403664;44,251965
22/02/2023 01:10;139,55441;3600,6094;31,930033;34,100918;63,899284;44,42811;32,17365;26,834656;57,108818;44,60841
22/02/2023 01:20;139,82268;3599,2;32,6723;33,654552;64,72535;45,026527;33,539406;26,681332;56,963284;44,36861
22/02/2023 01:30;139,9227;3601,4749;31,424887;33,618477;64,402016;44,042503;32,729603;27,58954;57,263348;44,95302
22/02/2023 01:40;139,61024;3600,6572;31,742582;34,484188;64,289505;44,826057;33,39379;27,514593;57,6498;44,749577
22/02/2023 01:50;139,71292;3600,3616;31,633312;33,471905;63,730305;44,49923;32,78589;27,601732;57,05473;44,213223
22/02/2023 02:00;139,46907;3601,7585;31,573397;33,17275;64,67705;44,67556;34,262325;27,58216;56,83744;44,66289
22/02/2023 02:10;139,80896;3600,507;31,948961;33,8213;65,04706;45,550167;33,0502;28,135202;56,760365;44,951363
22/02/2023 02:20;139,8138;3599,999;31,255713;33,460766;65,024864;44,93174;33,825043;27,49812;57,142036;44,45301
22/02/2023 02:30;139,96251;3600,1172;30,971003;33,28627;64,62519;44,307262;33,043194;27,201931;57,915108;44,595142
22/02/2023 02:40;139,77364;3599,6323;31,84776;34,0543;64,38667;44,025864;32,972916;27,159733;57,168358;44,564922
22/02/2023 02:50;140,03491;3599,6626;31,448378;34,209362;64,25667;44,308235;33,12247;28,041304;57,333008;44,391502
22/02/2023 03:00;140,3324;3598,8667;31,881361;33,36408;64,359856;44,543274;33,313236;27,589157;57,521442;44,2344
22/02/2023 03:10;140,04868;3600,2598;33,02101;34,914085;63,775375;45,6108;33,465942;28,226004;56,632706;43,90505
22/02/2023 03:20;140,04158;3599,5803;32,90762;34,498104;64,94151;46,18581;32,925484;27,41961;57,459938;43,76481
22/02/2023 03:30;140,2226;3599,2974;32,68846;34,5161;66,2491;46,09447;33,335598;27,751274;57,706497;43,389767
22/02/2023 03:40;140,30911;3599,0107;32,874474;34,998287;65,08121;45,499405;33,165577;28,019148;57,3582;44,026127
22/02/2023 03:50;140,3554;3598,7222;32,290417;34,37365;65,27252;45,15363;33,43202;27,323141;57,15852;44,221954
22/02/2023 04:00;140,4203;3598,9033;33,51322;34,26864;65,55055;44,263485;33,760887;27,028862;56,632313;44,46001
22/02/2023 04:10;140,06915;3599,357;33,538055;33,72393;64,71413;44,905804;33,074726;26,894487;56,909393;44,679073
22/02/2023 04:20;139,76523;3600,4443;33,041294;34,31403;64,42898;45,236588;33,471226;27,576715;57,110146;44,979797
22/02/2023 04:30;139,7728;3600,449;32,596085;33,459698;65,04932;45,079384;33,24337;27,71653;56,729183;43,590714
22/02/2023 04:40;140,04028;3600,6602;33,2591;33,26636;64,84963;44,26747;33,26483;26,9455;56,05584;43,720867
22/02/2023 04:50;139,89017;3601,2683;32,327732;33,314175;64,15395;44,7387;33,749825;27,435959;56,935345;44,30192
22/02/2023 05:00;140,15091;3598,7908;34,239716;34,234943;65,47522;45,15469;33,16107;27,511787;57,160553;43,602875
22/02/2023 05:10;140,2675;3599,0288;32,806805;34,200836;63,789978;44,62101;33,85332;27,57052;56,572124;43,8901
22/02/2023 05:20;140,323;3599,2053;32,503746;34,451927;63,68322;44,466404;33,212032;27,337559;56,984226;44,330326
22/02/2023 05:30;140,07913;3600,5347;32,846985;34,53862;64,62273;44,81942;33,126976;28,793415;57,23354;44,10945
22/02/2023 05:40;139,7527;3600,5918;32,69799;34,456192;64,1112;44,78677;32,751846;27,709782;57,748333;44,295185
22/02/2023 05:50;139,82498;3600,3179;34,47514;33,94477;64,20398;45,360012;32,918373;27,53768;56,090366;44,541927
22/02/2023 06:00;141,04428;3597,3958;32,988396;33,05679;64,002266;45,358604;32,70182;26,961576;56,707436;44,36569
22/02/2023 06:10;140,40445;3599,4395;34,078285;33,21098;63,41194;45,401424;32,57378;27,215221;56,2401;43,91076
22/02/2023 06:20;140,13829;3600,5798;34,889782;33,370262;63,090164;44,75896;33,03943;26,832573;56,664555;44,188362
22/02/2023 06:30;139,65489;3600,78;34,151215;33,184444;64,220116;46,24838;32,842354;27,525974;57,015015;44,201317
22/02/2023 06:40;139,8664;3599,9902;34,277462;33,84178;64,31418;44,78988;33,666615;27,201332;57,03338;44,356617
