,data,valor,moving_average
360,2022-09-29 06:00:00,59.179962,56.54935671488444
361,2022-09-29 06:01:00,56.089207,56.19217046101888
362,2022-09-29 06:02:00,55.66178,56.15166104634603
363,2022-09-29 06:03:00,57.514843,56.20640652974446
364,2022-09-29 06:04:00,66.90413,56.65950419108073
365,2022-09-29 06:05:00,53.813923,56.3521011352539
366,2022-09-29 06:06:00,54.425877,56.40176124572754
367,2022-09-29 06:07:00,54.860615,56.392363993326825
368,2022-09-29 06:08:00,64.42057,56.65735727945964
369,2022-09-29 06:09:00,56.3482,56.81449216206868
370,2022-09-29 06:10:00,56.997253,56.89079322814941
371,2022-09-29 06:11:00,63.03744,57.18420244852702
372,2022-09-29 06:12:00,55.478092,57.18567174275716
373,2022-09-29 06:13:00,58.693226,57.37590217590332
374,2022-09-29 06:14:00,57.967518,57.51897226969401
375,2022-09-29 06:15:00,61.72792,57.767409006754555
376,2022-09-29 06:16:00,54.822567,57.7739818572998
377,2022-09-29 06:17:00,57.925285,57.96002248128255
378,2022-09-29 06:18:00,58.31265,58.06868705749512
379,2022-09-29 06:19:00,57.48304,58.11711171468099
380,2022-09-29 06:20:00,69.26249,58.40955797831217
381,2022-09-29 06:21:00,56.4065,58.52547709147135
382,2022-09-29 06:22:00,59.59138,58.76512883504232
383,2022-09-29 06:23:00,55.943523,58.791748936971025
384,2022-09-29 06:24:00,58.921497,58.62131144205729
385,2022-09-29 06:25:00,60.03607,58.754374186197914
386,2022-09-29 06:26:00,55.836803,58.610452270507814
387,2022-09-29 06:27:00,56.478477,58.52368138631185
388,2022-09-29 06:28:00,60.010723,58.620248794555664
389,2022-09-29 06:29:00,59.642536,58.4598035176595
390,2022-09-29 06:30:00,55.650333,58.34214922587077
391,2022-09-29 06:31:00,62.67388,58.56163838704427
392,2022-09-29 06:32:00,61.475235,58.75542017618815
393,2022-09-29 06:33:00,54.83288,58.6660213470459
394,2022-09-29 06:34:00,54.693436,58.258998235066734
395,2022-09-29 06:35:00,66.980865,58.697896321614586
396,2022-09-29 06:36:00,60.47937,58.89967943827311
397,2022-09-29 06:37:00,88.514854,60.021487426757815
398,2022-09-29 06:38:00,64.93444,60.03861643473307
399,2022-09-29 06:39:00,70.740425,60.51835721333821
400,2022-09-29 06:40:00,75.60055,61.13846702575684
401,2022-09-29 06:41:00,67.65192,61.29228286743164
402,2022-09-29 06:42:00,65.79077,61.63603884379069
403,2022-09-29 06:43:00,64.07777,61.81552352905273
404,2022-09-29 06:44:00,62.60123,61.96998062133789
405,2022-09-29 06:45:00,63.814133,62.039521026611325
406,2022-09-29 06:46:00,61.662273,62.26751124064128
407,2022-09-29 06:47:00,76.079285,62.87264455159505
408,2022-09-29 06:48:00,56.495598,62.81207618713379
409,2022-09-29 06:49:00,55.26644,62.73818957010905
410,2022-09-29 06:50:00,56.62994,62.31710459391276
411,2022-09-29 06:51:00,67.574196,62.689361063639325
412,2022-09-29 06:52:00,54.739174,62.52762082417806
413,2022-09-29 06:53:00,56.80114,62.55620803833008
414,2022-09-29 06:54:00,53.59277,62.37858378092448
415,2022-09-29 06:55:00,59.84101,62.3720817565918
416,2022-09-29 06:56:00,55.69838,62.36746762593587
417,2022-09-29 06:57:00,55.98466,62.351007080078126
418,2022-09-29 06:58:00,54.716843,62.17454439798991
419,2022-09-29 06:59:00,57.506535,62.10334434509277
420,2022-09-29 07:00:00,56.47092,62.13069725036621
421,2022-09-29 07:01:00,55.905003,61.905067952473956
422,2022-09-29 07:02:00,59.57906,61.84186210632324
423,2022-09-29 07:03:00,54.87221,61.84317321777344
424,2022-09-29 07:04:00,55.103565,61.85684420267741
425,2022-09-29 07:05:00,57.496464,61.540697479248045
426,2022-09-29 07:06:00,55.879234,61.387359619140625
427,2022-09-29 07:07:00,59.54352,60.421648534138996
428,2022-09-29 07:08:00,55.836266,60.11837603251139
429,2022-09-29 07:09:00,56.598534,59.646979649861656
430,2022-09-29 07:10:00,56.654705,59.01545155843099
431,2022-09-29 07:11:00,58.644314,58.71519813537598
432,2022-09-29 07:12:00,56.52761,58.406426111857094
433,2022-09-29 07:13:00,56.591183,58.156873321533205
434,2022-09-29 07:14:00,60.0232,58.07093900044759
435,2022-09-29 07:15:00,59.35523,57.922308858235674
436,2022-09-29 07:16:00,57.318733,57.77752418518067
437,2022-09-29 07:17:00,57.96433,57.173692321777345
438,2022-09-29 07:18:00,61.072426,57.326253255208336
439,2022-09-29 07:19:00,57.371838,57.396433130900064
440,2022-09-29 07:20:00,94.559814,58.660762278238934
441,2022-09-29 07:21:00,75.03344,58.909403737386064
442,2022-09-29 07:22:00,98.92202,60.3821652730306
443,2022-09-29 07:23:00,75.5041,61.00559717814128
444,2022-09-29 07:24:00,97.20573,62.45936241149902
445,2022-09-29 07:25:00,64.51228,62.61507148742676
446,2022-09-29 07:26:00,96.76218,63.98386472066243
447,2022-09-29 07:27:00,65.71365,64.30816446940104
448,2022-09-29 07:28:00,56.573196,64.3700429280599
449,2022-09-29 07:29:00,77.61676,65.04038378397624
450,2022-09-29 07:30:00,55.189693,64.99767621358235
451,2022-09-29 07:31:00,55.422832,64.98160387674967
452,2022-09-29 07:32:00,54.79016,64.82197392781576
453,2022-09-29 07:33:00,56.658813,64.88152732849122
454,2022-09-29 07:34:00,55.466324,64.89361928304037
455,2022-09-29 07:35:00,53.652267,64.76547940572102
456,2022-09-29 07:36:00,58.76244,64.86158625284831
457,2022-09-29 07:37:00,57.556427,64.79534975687663
458,2022-09-29 07:38:00,69.01922,65.23478151957194
459,2022-09-29 07:39:00,50.800148,65.04150199890137
460,2022-09-29 07:40:00,55.565414,65.00519231160482
461,2022-09-29 07:41:00,52.123005,64.78781534830729
462,2022-09-29 07:42:00,60.320316,64.91423886617025
463,2022-09-29 07:43:00,91.492226,66.07760696411133
464,2022-09-29 07:44:00,64.404434,66.22364807128906
465,2022-09-29 07:45:00,57.094242,66.14828186035156
466,2022-09-29 07:46:00,57.325443,66.1485055287679
467,2022-09-29 07:47:00,72.352646,66.62811609903972
468,2022-09-29 07:48:00,56.945915,66.49056574503581
469,2022-09-29 07:49:00,64.05207,66.7132401784261
470,2022-09-29 07:50:00,54.58875,65.3808713277181
471,2022-09-29 07:51:00,54.86438,64.7085693359375
472,2022-09-29 07:52:00,54.342186,63.222574869791664
473,2022-09-29 07:53:00,55.239536,62.5470895131429
474,2022-09-29 07:54:00,52.11787,61.04416097005208
475,2022-09-29 07:55:00,59.499546,60.87706972757975
476,2022-09-29 07:56:00,59.60526,59.63850580851237
477,2022-09-29 07:57:00,56.87555,59.343902333577475
478,2022-09-29 07:58:00,58.798836,59.4180903116862
479,2022-09-29 07:59:00,59.447784,58.81245778401693
480,2022-09-29 08:00:00,63.583492,59.09225107828776
481,2022-09-29 08:01:00,51.35089,58.95651969909668
482,2022-09-29 08:02:00,58.818394,59.09079411824544
483,2022-09-29 08:03:00,59.51935,59.1861452738444
484,2022-09-29 08:04:00,66.03772,59.53852513631185
485,2022-09-29 08:05:00,63.167656,59.85570475260417
486,2022-09-29 08:06:00,56.947258,59.79519869486491
487,2022-09-29 08:07:00,58.621334,59.83069559733073
488,2022-09-29 08:08:00,57.888065,59.45965716044108
489,2022-09-29 08:09:00,64.52008,59.91698824564616
490,2022-09-29 08:10:00,65.70769,60.25506401062012
491,2022-09-29 08:11:00,58.70575,60.47448883056641
492,2022-09-29 08:12:00,57.453964,60.37894376118978
493,2022-09-29 08:13:00,63.11716,59.43310826619466
494,2022-09-29 08:14:00,56.34507,59.16446278889974
495,2022-09-29 08:15:00,60.67916,59.28396008809408
496,2022-09-29 08:16:00,57.063972,59.27524439493815
497,2022-09-29 08:17:00,56.76916,58.75579490661621
498,2022-09-29 08:18:00,52.72669,58.61515401204427
499,2022-09-29 08:19:00,58.080475,58.4161008199056
500,2022-09-29 08:20:00,52.62189,58.350538889567055
501,2022-09-29 08:21:00,57.43746,58.43630828857422
502,2022-09-29 08:22:00,53.07469,58.39405848185221
503,2022-09-29 08:23:00,54.116203,58.35661404927571
504,2022-09-29 08:24:00,59.45727,58.60126075744629
